StationID,ActivityStartDate,ActivityStartTime/Time,organic_carbon_units,organic_carbon,Depth_m,Source
LCT-03F,6/11/2019,9:00:00 AM,mg/L,9.9,0.3,DHEC
LCR-04,6/11/2019,1:34:00 PM,mg/L,1.9,0.3,DHEC
LCR-02,6/18/2019,3:01:00 PM,mg/L,2.4,0.3,DHEC
CL-089F,7/30/2019,9:38:00 AM,mg/L,2.7,0.3,DHEC
LCR-03F,7/30/2019,1:43:00 PM,mg/L,2.7,0.3,DHEC
LCR-03,9/24/2019,1:23:00 PM,mg/L,3.3,0.3,DHEC
LCR-02F,10/8/2019,11:54:00 AM,mg/L,3,0.3,DHEC
LWT-01F,8/20/2019,10:10:00 AM,mg/L,2,0.3,DHEC
CW-207B-F,6/18/2019,12:41:00 PM,mg/L,2.5,0.3,DHEC
LCR-03F,7/15/2019,2:19:00 PM,mg/L,2.6,0.3,DHEC
CW-207B,8/13/2019,11:37:00 AM,mg/L,3.5,0.3,DHEC
CL-089,7/15/2019,10:54:00 AM,mg/L,2.9,0.3,DHEC
CW-207B-F,10/23/2019,10:40:00 AM,mg/L,3,0.3,DHEC
LCR-05F,10/15/2019,9:50:00 AM,mg/L,3.1,0.3,DHEC
LCR-01,7/9/2019,12:42:00 PM,mg/L,2.5,0.3,DHEC
CW-057F,9/17/2019,10:25:00 AM,mg/L,3,0.3,DHEC
LCR-01,8/20/2019,12:13:00 PM,mg/L,2.8,0.3,DHEC
LCR-05,10/29/2019,10:35:00 AM,mg/L,3.6,0.3,DHEC
CL-089,10/8/2019,9:47:00 AM,mg/L,3,0.3,DHEC
CL-089,8/13/2019,10:32:00 AM,mg/L,2.8,0.3,DHEC
LCR-05F,10/29/2019,10:35:00 AM,mg/L,3.4,0.3,DHEC
CW-057,7/9/2019,10:37:00 AM,mg/L,2.6,0.3,DHEC
CW-207B,6/18/2019,12:54:00 PM,mg/L,2.3,0.3,DHEC
CW-057,10/1/2019,9:43:00 AM,mg/L,3.2,0.3,DHEC
LCT-02,9/17/2019,11:10:00 AM,mg/L,3,0.3,DHEC
LCR-04,8/20/2019,10:55:00 AM,mg/L,3.4,0.3,DHEC
CW-208F,8/13/2019,4:17:00 PM,mg/L,3.2,0.3,DHEC
CW-208,9/24/2019,2:17:00 PM,mg/L,3.7,0.3,DHEC
LCR-03,10/23/2019,1:13:00 PM,mg/L,3.2,0.3,DHEC
LCR-05,8/6/2019,11:52:00 AM,mg/L,3.3,0.3,DHEC
LCR-04F,10/29/2019,10:12:00 AM,mg/L,3.2,0.3,DHEC
LCR-04,7/25/2019,12:30:00 PM,mg/L,2.7,0.3,DHEC
RS-17340F,7/9/2019,10:05:00 AM,mg/L,3.5,0.3,DHEC
LCR-03F,10/23/2019,1:24:00 PM,mg/L,3.2,0.3,DHEC
CW-057F,6/25/2019,10:44:00 AM,mg/L,2,0.3,DHEC
CW-207B,9/24/2019,10:45:00 AM,mg/L,3.6,0.3,DHEC
RS-19476F,8/20/2019,10:30:00 AM,mg/L,7.9,0.3,DHEC
CW-207B-F,7/15/2019,11:53:00 AM,mg/L,2.3,0.3,DHEC
LCR-02F,8/13/2019,1:51:00 PM,mg/L,2.8,0.3,DHEC
CL-089,6/18/2019,11:26:00 AM,mg/L,2.3,0.3,DHEC
CW-014,9/4/2019,1:55:00 PM,mg/L,2.1,0.3,DHEC
CW-207B,10/23/2019,10:49:00 AM,mg/L,3.2,0.3,DHEC
CW-014F,10/1/2019,12:13:00 PM,mg/L,2,0.3,DHEC
LCR-04,10/15/2019,10:36:00 AM,mg/L,3.4,0.3,DHEC
LCT-02F,7/25/2019,10:55:00 AM,mg/L,2.5,0.3,DHEC
CW-207B,7/30/2019,10:44:00 AM,mg/L,2.9,0.3,DHEC
LCR-04,10/1/2019,11:23:00 AM,mg/L,3.4,0.3,DHEC
RS-19476,5/14/2019,11:30:00 AM,mg/L,5.7,0.3,DHEC
CW-057,8/6/2019,10:06:00 AM,mg/L,2.9,0.3,DHEC
CW-207B,9/24/2019,11:07:00 AM,mg/L,3.3,0.3,DHEC
CW-014,10/29/2019,12:45:00 PM,mg/L,1.8,0.3,DHEC
LCR-04,6/25/2019,1:23:00 PM,mg/L,2,0.3,DHEC
LCR-03F,8/13/2019,2:43:00 PM,mg/L,3.2,0.3,DHEC
LCR-04,6/25/2019,1:11:00 PM,mg/L,2,0.3,DHEC
LWT-01F,9/4/2019,10:10:00 AM,mg/L,1.9,0.3,DHEC
LCR-03,7/30/2019,1:43:00 PM,mg/L,3,0.3,DHEC
LCR-02F,7/15/2019,1:19:00 PM,mg/L,2.9,0.3,DHEC
LCT-02F,10/29/2019,11:05:00 AM,mg/L,3.9,0.3,DHEC
LCR-01,8/6/2019,1:10:00 PM,mg/L,2.5,0.3,DHEC
CL-089,7/15/2019,10:31:00 AM,mg/L,2.6,0.3,DHEC
CW-208F,6/18/2019,6:21:00 PM,mg/L,4.1,0.3,DHEC
CL-089,8/27/2019,9:30:00 AM,mg/L,2.8,0.3,DHEC
CL-089,8/13/2019,11:02:00 AM,mg/L,2.7,0.3,DHEC
CW-057F,8/20/2019,9:20:00 AM,mg/L,3.3,0.3,DHEC
LCR-02,8/27/2019,11:27:00 AM,mg/L,3.2,0.3,DHEC
LCR-05,10/15/2019,9:50:00 AM,mg/L,3.3,0.3,DHEC
CW-057F,10/29/2019,9:47:00 AM,mg/L,3.5,0.3,DHEC
CW-207B-F,8/27/2019,9:58:00 AM,mg/L,2.7,0.3,DHEC
LCR-03F,7/30/2019,2:07:00 PM,mg/L,2.8,0.3,DHEC
CW-207B-F,10/23/2019,10:49:00 AM,mg/L,3,0.3,DHEC
CW-057F,7/25/2019,10:34:00 AM,mg/L,2.7,0.3,DHEC
CL-089F,7/30/2019,9:54:00 AM,mg/L,2.8,0.3,DHEC
LCT-03,8/20/2019,8:40:00 AM,mg/L,5.7,0.3,DHEC
CW-207B,8/27/2019,9:58:00 AM,mg/L,2.9,0.3,DHEC
LCR-01F,10/15/2019,10:49:00 AM,mg/L,3.8,0.3,DHEC
CW-207B,10/23/2019,10:25:00 AM,mg/L,3.1,0.3,DHEC
RS-17340F,8/6/2019,9:45:00 AM,mg/L,3,0.3,DHEC
LCR-04,8/20/2019,10:32:00 AM,mg/L,3.4,0.3,DHEC
LCR-03,8/27/2019,12:48:00 PM,mg/L,3,0.3,DHEC
CW-057,7/9/2019,10:03:00 AM,mg/L,2.6,0.3,DHEC
LCT-03,5/14/2019,9:10:00 AM,mg/L,4.1,0.3,DHEC
RS-19476F,9/17/2019,10:30:00 AM,mg/L,7,0.3,DHEC
LCR-02,7/15/2019,1:40:00 PM,mg/L,2.8,0.3,DHEC
CW-208,10/23/2019,2:16:00 PM,mg/L,3.4,0.3,DHEC
CW-057F,10/1/2019,10:08:00 AM,mg/L,3.6,0.3,DHEC
CW-057,7/9/2019,10:46:00 AM,mg/L,2.6,0.3,DHEC
CW-057,10/15/2019,9:27:00 AM,mg/L,3.2,0.3,DHEC
LCR-03,10/23/2019,1:33:00 PM,mg/L,3.3,0.3,DHEC
LCR-04,9/3/2019,11:14:00 AM,mg/L,3,0.3,DHEC
LCR-01,9/17/2019,12:31:00 PM,mg/L,3.5,0.3,DHEC
CW-208F,7/30/2019,2:58:00 PM,mg/L,3,0.3,DHEC
RS-19476,9/4/2019,12:30:00 PM,mg/L,4.9,0.3,DHEC
CW-208,8/13/2019,4:17:00 PM,mg/L,3.2,0.3,DHEC
LWT-01,10/1/2019,10:15:00 AM,mg/L,2.1,0.3,DHEC
CW-069,8/6/2019,9:45:00 AM,mg/L,2.9,0.3,DHEC
CW-057,8/20/2019,9:35:00 AM,mg/L,3,0.3,DHEC
LWT-01,7/9/2019,9:40:00 AM,mg/L,1.6,0.3,DHEC
LCR-02F,9/24/2019,12:17:00 PM,mg/L,2.9,0.3,DHEC
LWT-01,6/20/2019,10:55:00 AM,mg/L,1.9,0.3,DHEC
LCR-04F,10/29/2019,10:20:00 AM,mg/L,3.4,0.3,DHEC
CW-057,9/17/2019,9:59:00 AM,mg/L,3.2,0.3,DHEC
LCR-02,8/13/2019,1:40:00 PM,mg/L,2.8,0.3,DHEC
CW-207B-F,6/18/2019,12:24:00 PM,mg/L,2.5,0.3,DHEC
LCR-05,10/29/2019,10:47:00 AM,mg/L,3.3,0.3,DHEC
CW-069,7/9/2019,10:05:00 AM,mg/L,3.4,0.3,DHEC
LCR-04,7/9/2019,12:02:00 PM,mg/L,2.5,0.3,DHEC
LWT-01F,5/14/2019,10:25:00 AM,mg/L,2,0.3,DHEC
CW-208,6/18/2019,6:05:00 PM,mg/L,2.4,0.3,DHEC
CL-089F,8/27/2019,9:12:00 AM,mg/L,2.7,0.3,DHEC
LCR-04,6/11/2019,1:05:00 PM,mg/L,2.2,0.3,DHEC
CW-057,9/17/2019,10:15:00 AM,mg/L,2.8,0.3,DHEC
CW-057F,9/17/2019,10:15:00 AM,mg/L,2.8,0.3,DHEC
LCR-02F,9/24/2019,11:59:00 AM,mg/L,3,0.3,DHEC
CL-089,6/18/2019,11:12:00 AM,mg/L,2.4,0.3,DHEC
LCT-03F,8/20/2019,8:40:00 AM,mg/L,5.8,0.3,DHEC
LCR-02F,8/13/2019,1:40:00 PM,mg/L,2.9,0.3,DHEC
LCR-05,8/6/2019,11:38:00 AM,mg/L,3.1,0.3,DHEC
LCR-02,9/24/2019,12:22:00 PM,mg/L,3.1,0.3,DHEC
LCR-02F,7/15/2019,1:08:00 PM,mg/L,3,0.3,DHEC
LCR-04F,9/3/2019,11:14:00 AM,mg/L,3,0.3,DHEC
LCR-05F,10/15/2019,10:01:00 AM,mg/L,3,0.3,DHEC
CL-089F,7/15/2019,10:42:00 AM,mg/L,2.4,0.3,DHEC
CL-089F,9/24/2019,10:00:00 AM,mg/L,2.7,0.3,DHEC
LCR-05F,9/3/2019,10:34:00 AM,mg/L,3,0.3,DHEC
CW-014,5/14/2019,12:50:00 PM,mg/L,1.7,0.3,DHEC
CW-207B-F,8/13/2019,12:08:00 PM,mg/L,3.1,0.3,DHEC
RS-19476,10/1/2019,10:45:00 AM,mg/L,7.8,0.3,DHEC
LCR-02,7/30/2019,1:05:00 PM,mg/L,3.1,0.3,DHEC
LCR-05F,7/9/2019,11:47:00 AM,mg/L,2.2,0.3,DHEC
CL-089F,9/24/2019,9:45:00 AM,mg/L,2.8,0.3,DHEC
LCR-02F,6/18/2019,2:20:00 PM,mg/L,2.5,0.3,DHEC
LCR-03F,7/15/2019,2:30:00 PM,mg/L,2.6,0.3,DHEC
LCR-05,6/11/2019,12:32:00 PM,mg/L,2.8,0.3,DHEC
CW-057,10/29/2019,9:30:00 AM,mg/L,3.4,0.3,DHEC
LCR-04F,8/6/2019,12:07:00 PM,mg/L,2.7,0.3,DHEC
RS-17340F,7/25/2019,9:40:00 AM,mg/L,3.8,0.3,DHEC
RS-19476F,7/9/2019,11:26:00 AM,mg/L,5.3,0.3,DHEC
LCR-04,9/3/2019,11:02:00 AM,mg/L,3,0.3,DHEC
CW-207B,8/13/2019,12:08:00 PM,mg/L,3.4,0.3,DHEC
LCR-05F,10/1/2019,10:26:00 AM,mg/L,3.6,0.3,DHEC
CW-057,8/20/2019,10:01:00 AM,mg/L,3.1,0.3,DHEC
CW-208,7/15/2019,4:03:00 PM,mg/L,3.2,0.3,DHEC
CW-057F,7/25/2019,10:07:00 AM,mg/L,2.6,0.3,DHEC
LCR-03,7/30/2019,2:07:00 PM,mg/L,3,0.3,DHEC
LCR-05F,7/9/2019,11:31:00 AM,mg/L,2.5,0.3,DHEC
LCR-04F,7/25/2019,12:16:00 PM,mg/L,2.7,0.3,DHEC
LCR-03,9/24/2019,1:32:00 PM,mg/L,3.4,0.3,DHEC
LCR-02,10/23/2019,12:03:00 PM,mg/L,3.3,0.3,DHEC
CW-057,10/29/2019,9:18:00 AM,mg/L,3.4,0.3,DHEC
CW-207B,10/8/2019,10:33:00 AM,mg/L,3.1,0.3,DHEC
LCR-05,7/25/2019,12:00:00 PM,mg/L,2.5,0.3,DHEC
LWT-01,8/20/2019,10:10:00 AM,mg/L,2.2,0.3,DHEC
LCR-04,8/6/2019,12:07:00 PM,mg/L,2.9,0.3,DHEC
CW-057F,8/20/2019,9:35:00 AM,mg/L,2.9,0.3,DHEC
CL-089,6/18/2019,10:45:00 AM,mg/L,2.2,0.3,DHEC
LCR-05,6/11/2019,12:45:00 PM,mg/L,2.2,0.3,DHEC
CW-057F,7/25/2019,10:43:00 AM,mg/L,2.6,0.3,DHEC
LCR-03,6/18/2019,4:58:00 PM,mg/L,2.4,0.3,DHEC
LCR-02F,7/30/2019,1:21:00 PM,mg/L,3.1,0.3,DHEC
LCR-02F,9/24/2019,12:10:00 PM,mg/L,3,0.3,DHEC
LCR-05,9/17/2019,11:12:00 AM,mg/L,3.1,0.3,DHEC
CL-089F,6/18/2019,10:45:00 AM,mg/L,2.2,0.3,DHEC
CL-089,6/18/2019,10:22:00 AM,mg/L,2.4,0.3,DHEC
LCR-03,6/18/2019,4:37:00 PM,mg/L,2.7,0.3,DHEC
LCR-05,7/25/2019,11:46:00 AM,mg/L,2.5,0.3,DHEC
CW-207B-F,10/8/2019,10:40:00 AM,mg/L,3,0.3,DHEC
LCR-02,10/23/2019,12:12:00 PM,mg/L,3.4,0.3,DHEC
LCR-04F,6/25/2019,12:50:00 PM,mg/L,2.2,0.3,DHEC
CL-089F,8/13/2019,11:02:00 AM,mg/L,2.6,0.3,DHEC
LWT-01,10/29/2019,10:10:00 AM,mg/L,1.8,0.3,DHEC
LWT-01F,8/6/2019,12:40:00 PM,mg/L,1.9,0.3,DHEC
LWT-01F,11/13/2019,10:07:00 AM,mg/L,2,0.3,DHEC
CW-208F,9/24/2019,2:38:00 PM,mg/L,3.4,0.3,DHEC
LCR-03F,7/30/2019,1:57:00 PM,mg/L,2.8,0.3,DHEC
CW-207B,10/23/2019,10:57:00 AM,mg/L,3.1,0.3,DHEC
CL-089F,10/8/2019,9:47:00 AM,mg/L,3,0.3,DHEC
LCT-03F,7/25/2019,8:45:00 AM,mg/L,4,0.3,DHEC
CW-014F,7/25/2019,12:00:00 PM,mg/L,1.8,0.3,DHEC
LCR-05F,7/25/2019,11:46:00 AM,mg/L,2.6,0.3,DHEC
CW-014,7/9/2019,1:15:00 PM,mg/L,1.6,0.3,DHEC
CW-208F,7/30/2019,3:21:00 PM,mg/L,2.9,0.3,DHEC
CW-014F,9/4/2019,1:55:00 PM,mg/L,2,0.3,DHEC
CW-057,9/3/2019,10:03:00 AM,mg/L,2.9,0.3,DHEC
LCT-02,8/6/2019,2:50:00 PM,mg/L,3.1,0.3,DHEC
CW-207B-F,10/8/2019,10:33:00 AM,mg/L,2.9,0.3,DHEC
CW-208,10/23/2019,2:28:00 PM,mg/L,3.2,0.3,DHEC
LCR-02F,6/18/2019,2:43:00 PM,mg/L,2.2,0.3,DHEC
LCR-04,6/11/2019,1:21:00 PM,mg/L,1.9,0.3,DHEC
LCR-04F,8/6/2019,12:22:00 PM,mg/L,2.5,0.3,DHEC
CW-057F,9/17/2019,9:59:00 AM,mg/L,3,0.3,DHEC
CW-208F,8/13/2019,3:58:00 PM,mg/L,3.3,0.3,DHEC
RS-19476F,5/14/2019,11:30:00 AM,mg/L,7,0.3,DHEC
LCR-03F,9/24/2019,1:23:00 PM,mg/L,3.1,0.3,DHEC
CW-208F,7/15/2019,3:37:00 PM,mg/L,2.6,0.3,DHEC
LWT-01F,9/17/2019,10:20:00 AM,mg/L,1.9,0.3,DHEC
CW-208F,8/27/2019,1:03:00 PM,mg/L,2.8,0.3,DHEC
CL-089,8/13/2019,10:12:00 AM,mg/L,2.9,0.3,DHEC
LCR-05,7/9/2019,11:31:00 AM,mg/L,2.5,0.3,DHEC
CW-057F,9/3/2019,9:39:00 AM,mg/L,2.9,0.3,DHEC
LCR-04F,8/20/2019,10:46:00 AM,mg/L,3.1,0.3,DHEC
CW-207B,10/23/2019,10:40:00 AM,mg/L,3.1,0.3,DHEC
CW-014F,7/9/2019,1:15:00 PM,mg/L,1.6,0.3,DHEC
LCR-02F,7/15/2019,1:29:00 PM,mg/L,3,0.3,DHEC
CW-208,8/27/2019,1:03:00 PM,mg/L,3.2,0.3,DHEC
RS-17340F,6/11/2019,10:20:00 AM,mg/L,3,0.3,DHEC
CW-057F,8/20/2019,9:52:00 AM,mg/L,3.4,0.3,DHEC
CW-057F,8/20/2019,10:01:00 AM,mg/L,3,0.3,DHEC
CW-208F,7/30/2019,3:12:00 PM,mg/L,2.8,0.3,DHEC
RS-19476,7/9/2019,11:26:00 AM,mg/L,5.6,0.3,DHEC
CW-208,9/24/2019,2:38:00 PM,mg/L,3.6,0.3,DHEC
CW-014F,5/14/2019,12:50:00 PM,mg/L,2.4,0.3,DHEC
LCR-04,10/1/2019,11:11:00 AM,mg/L,3.2,0.3,DHEC
LCR-04F,6/11/2019,1:05:00 PM,mg/L,2.1,0.3,DHEC
CW-208,6/18/2019,6:21:00 PM,mg/L,3.3,0.3,DHEC
CW-057F,7/9/2019,10:03:00 AM,mg/L,2.4,0.3,DHEC
LCR-03,6/18/2019,5:12:00 PM,mg/L,2.5,0.3,DHEC
LCR-05,9/3/2019,10:34:00 AM,mg/L,3,0.3,DHEC
RS-17340F,9/4/2019,11:15:00 AM,mg/L,3.8,0.3,DHEC
RS-19476,5/29/2019,12:00:00 AM,mg/L,5,0.3,DHEC
CW-057F,10/1/2019,9:55:00 AM,mg/L,3.4,0.3,DHEC
LCR-05F,8/20/2019,11:24:00 AM,mg/L,2.9,0.3,DHEC
CW-207B-F,6/18/2019,12:54:00 PM,mg/L,2.4,0.3,DHEC
LCR-04F,10/1/2019,11:23:00 AM,mg/L,3.6,0.3,DHEC
CW-208F,10/8/2019,1:16:00 PM,mg/L,3.5,0.3,DHEC
CW-057,6/11/2019,10:47:00 AM,mg/L,2,0.3,DHEC
CL-089,7/30/2019,10:14:00 AM,mg/L,2.3,0.3,DHEC
CW-207B-F,7/15/2019,12:05:00 PM,mg/L,2.2,0.3,DHEC
LCR-03,8/13/2019,2:26:00 PM,mg/L,3.2,0.3,DHEC
LCR-02,10/8/2019,11:46:00 AM,mg/L,3.1,0.3,DHEC
LCR-01,10/15/2019,10:49:00 AM,mg/L,3.9,0.3,DHEC
LCR-04,7/25/2019,12:16:00 PM,mg/L,2.6,0.3,DHEC
CW-207B,7/15/2019,11:31:00 AM,mg/L,2.4,0.3,DHEC
LWT-01F,12/4/2019,9:30:00 AM,mg/L,1.6,0.3,DHEC
CW-208F,6/18/2019,6:05:00 PM,mg/L,2.5,0.3,DHEC
LCT-03,7/9/2019,8:40:00 AM,mg/L,7.1,0.3,DHEC
CW-014F,8/6/2019,12:20:00 PM,mg/L,2,0.3,DHEC
LCT-03,9/17/2019,8:45:00 AM,mg/L,8.2,0.3,DHEC
CW-207B,10/8/2019,10:19:00 AM,mg/L,3.1,0.3,DHEC
LCR-05F,10/29/2019,10:47:00 AM,mg/L,3.3,0.3,DHEC
LCR-02,6/18/2019,2:43:00 PM,mg/L,2.3,0.3,DHEC
LCR-04F,9/3/2019,11:02:00 AM,mg/L,3,0.3,DHEC
CW-057,10/15/2019,9:34:00 AM,mg/L,3.5,0.3,DHEC
CW-057,8/20/2019,9:52:00 AM,mg/L,3.1,0.3,DHEC
CW-207B,6/18/2019,12:24:00 PM,mg/L,2.2,0.3,DHEC
CW-057F,6/11/2019,10:47:00 AM,mg/L,2.3,0.3,DHEC
CW-057,6/25/2019,10:44:00 AM,mg/L,2,0.3,DHEC
RS-17340F,10/29/2019,10:10:00 AM,mg/L,3.6,0.3,DHEC
CW-207B-F,9/24/2019,10:59:00 AM,mg/L,3,0.3,DHEC
LCR-04F,7/9/2019,12:02:00 PM,mg/L,2.5,0.3,DHEC
CW-207B,7/30/2019,11:09:00 AM,mg/L,2.8,0.3,DHEC
CL-089,8/27/2019,9:12:00 AM,mg/L,2.8,0.3,DHEC
LCT-03F,8/6/2019,8:50:00 AM,mg/L,4,0.3,DHEC
LCR-05F,8/6/2019,11:52:00 AM,mg/L,2.8,0.3,DHEC
LCT-02F,8/6/2019,2:50:00 PM,mg/L,3.2,0.3,DHEC
RS-19476,7/25/2019,11:00:00 AM,mg/L,5,0.3,DHEC
LWT-01,10/15/2019,10:10:00 AM,mg/L,2,0.3,DHEC
LCR-02F,7/30/2019,12:52:00 PM,mg/L,3.2,0.3,DHEC
LCT-02,5/14/2019,11:25:00 AM,mg/L,2.9,0.3,DHEC
CW-057,9/3/2019,10:10:00 AM,mg/L,3,0.3,DHEC
LCR-05F,8/6/2019,11:38:00 AM,mg/L,2.9,0.3,DHEC
LCR-02F,6/18/2019,3:13:00 PM,mg/L,2.4,0.3,DHEC
CW-207B-F,8/13/2019,11:56:00 AM,mg/L,2.8,0.3,DHEC
LCR-03,7/15/2019,2:19:00 PM,mg/L,2.6,0.3,DHEC
CL-089,10/23/2019,9:57:00 AM,mg/L,2.9,0.3,DHEC
CW-057F,6/11/2019,11:02:00 AM,mg/L,2,0.3,DHEC
LCR-02,10/8/2019,11:59:00 AM,mg/L,3.1,0.3,DHEC
CL-089F,9/24/2019,10:18:00 AM,mg/L,2.8,0.3,DHEC
LCR-02F,10/23/2019,11:44:00 AM,mg/L,3.4,0.3,DHEC
CW-069,8/20/2019,9:20:00 AM,mg/L,5,0.3,DHEC
LCR-05F,7/25/2019,12:00:00 PM,mg/L,2.6,0.3,DHEC
LCT-02F,6/11/2019,10:40:00 AM,mg/L,2.7,0.3,DHEC
LCR-02,9/24/2019,12:10:00 PM,mg/L,3.1,0.3,DHEC
LCR-01F,10/29/2019,11:04:00 AM,mg/L,3.3,0.3,DHEC
LCR-04F,10/1/2019,10:56:00 AM,mg/L,3.7,0.3,DHEC
CL-089,8/13/2019,10:50:00 AM,mg/L,2.9,0.3,DHEC
LCR-05,8/20/2019,11:08:00 AM,mg/L,3.3,0.3,DHEC
LCR-05F,6/25/2019,12:13:00 PM,mg/L,2.4,0.3,DHEC
LCR-04F,6/25/2019,1:23:00 PM,mg/L,2.1,0.3,DHEC
LCR-04F,10/15/2019,10:29:00 AM,mg/L,3.2,0.3,DHEC
CW-057,8/20/2019,9:20:00 AM,mg/L,3.2,0.3,DHEC
LWT-01,5/14/2019,10:25:00 AM,mg/L,1.7,0.3,DHEC
CW-014,10/15/2019,11:15:00 AM,mg/L,1.9,0.3,DHEC
CW-014,6/11/2019,12:50:00 PM,mg/L,1.9,0.3,DHEC
LCR-05,6/25/2019,12:25:00 PM,mg/L,2,0.3,DHEC
LCR-02F,10/23/2019,12:12:00 PM,mg/L,3.5,0.3,DHEC
LCR-01F,9/17/2019,12:31:00 PM,mg/L,3.4,0.3,DHEC
LCR-05,8/20/2019,11:24:00 AM,mg/L,3.1,0.3,DHEC
CW-057F,6/25/2019,10:27:00 AM,mg/L,2.1,0.3,DHEC
LCR-05,9/17/2019,10:58:00 AM,mg/L,3.2,0.3,DHEC
CW-069,5/14/2019,10:15:00 AM,mg/L,6.2,0.3,DHEC
LCT-02F,10/1/2019,11:10:00 AM,mg/L,3.1,0.3,DHEC
CW-069,7/25/2019,9:40:00 AM,mg/L,3.8,0.3,DHEC
LCR-03F,7/15/2019,2:39:00 PM,mg/L,2.6,0.3,DHEC
CL-089,10/8/2019,9:20:00 AM,mg/L,3.1,0.3,DHEC
CW-057,6/25/2019,10:27:00 AM,mg/L,2.1,0.3,DHEC
CL-089,8/27/2019,8:57:00 AM,mg/L,2.7,0.3,DHEC
LCR-03F,8/27/2019,12:30:00 PM,mg/L,2.9,0.3,DHEC
LCR-05F,9/3/2019,10:47:00 AM,mg/L,3,0.3,DHEC
LCR-02,7/15/2019,1:08:00 PM,mg/L,2.7,0.3,DHEC
CW-057F,6/11/2019,11:19:00 AM,mg/L,2.1,0.3,DHEC
LWT-01,12/19/2019,10:00:00 AM,mg/L,2.4,0.3,DHEC
CW-208F,9/24/2019,2:17:00 PM,mg/L,3.4,0.3,DHEC
CW-014F,9/17/2019,12:00:00 PM,mg/L,2.1,0.3,DHEC
CW-208F,7/15/2019,4:03:00 PM,mg/L,2.7,0.3,DHEC
LWT-01F,12/19/2019,10:00:00 AM,mg/L,2.1,0.3,DHEC
CW-057,7/25/2019,10:24:00 AM,mg/L,2.8,0.3,DHEC
LCT-03,10/29/2019,9:00:00 AM,mg/L,3.7,0.3,DHEC
LCR-04,9/3/2019,11:22:00 AM,mg/L,3.2,0.3,DHEC
LCR-02,10/8/2019,11:34:00 AM,mg/L,3.1,0.3,DHEC
LCR-05,9/3/2019,10:47:00 AM,mg/L,3,0.3,DHEC
CW-057,7/25/2019,10:43:00 AM,mg/L,2.8,0.3,DHEC
CW-207B-F,7/15/2019,11:31:00 AM,mg/L,2.4,0.3,DHEC
LCR-04,7/9/2019,12:15:00 PM,mg/L,1.9,0.3,DHEC
CL-089,7/15/2019,10:42:00 AM,mg/L,2.3,0.3,DHEC
LCR-04,10/29/2019,10:20:00 AM,mg/L,3.4,0.3,DHEC
LCR-03F,10/8/2019,1:55:00 PM,mg/L,3.3,0.3,DHEC
CW-014,5/29/2019,12:00:00 AM,mg/L,2,0.3,DHEC
LCR-03,10/23/2019,1:24:00 PM,mg/L,3.2,0.3,DHEC
LCR-03F,8/27/2019,12:40:00 PM,mg/L,2.8,0.3,DHEC
CW-057,10/29/2019,9:47:00 AM,mg/L,3.5,0.3,DHEC
CW-014F,10/15/2019,11:15:00 AM,mg/L,2,0.3,DHEC
LWT-01,11/21/2019,10:30:00 AM,mg/L,1.8,0.3,DHEC
LCR-01,10/1/2019,12:03:00 PM,mg/L,3.3,0.3,DHEC
LCR-03F,9/24/2019,1:32:00 PM,mg/L,3,0.3,DHEC
LCR-01F,6/11/2019,2:00:00 PM,mg/L,1.8,0.3,DHEC
LCR-02,10/23/2019,11:44:00 AM,mg/L,3.4,0.3,DHEC
CW-057,6/11/2019,11:30:00 AM,mg/L,2.1,0.3,DHEC
LCT-03F,5/14/2019,9:10:00 AM,mg/L,4.7,0.3,DHEC
CW-208,7/15/2019,3:51:00 PM,mg/L,2.7,0.3,DHEC
CW-069,6/11/2019,10:20:00 AM,mg/L,3.1,0.3,DHEC
CL-089,7/30/2019,10:05:00 AM,mg/L,2.4,0.3,DHEC
LCR-01F,10/1/2019,12:03:00 PM,mg/L,3.2,0.3,DHEC
CW-014F,6/11/2019,12:50:00 PM,mg/L,2,0.3,DHEC
CL-089F,6/18/2019,11:26:00 AM,mg/L,2.2,0.3,DHEC
CW-207B,7/30/2019,11:17:00 AM,mg/L,2.8,0.3,DHEC
LCR-01,9/3/2019,11:55:00 AM,mg/L,3.2,0.3,DHEC
LCR-05F,6/11/2019,12:32:00 PM,mg/L,3.1,0.3,DHEC
LCR-02F,9/24/2019,12:22:00 PM,mg/L,3.2,0.3,DHEC
LCR-02F,10/8/2019,11:59:00 AM,mg/L,3.2,0.3,DHEC
CL-089F,7/15/2019,10:54:00 AM,mg/L,2.5,0.3,DHEC
LCR-02F,8/27/2019,11:27:00 AM,mg/L,3.1,0.3,DHEC
CW-057F,10/15/2019,9:02:00 AM,mg/L,3.1,0.3,DHEC
LCR-03F,8/27/2019,12:48:00 PM,mg/L,2.8,0.3,DHEC
LCT-03F,10/29/2019,9:00:00 AM,mg/L,8.5,0.3,DHEC
CL-089,10/23/2019,9:46:00 AM,mg/L,3,0.3,DHEC
LCR-04F,9/17/2019,12:12:00 PM,mg/L,2.9,0.3,DHEC
LCR-05,10/1/2019,10:26:00 AM,mg/L,3.7,0.3,DHEC
LWT-01,8/6/2019,12:40:00 PM,mg/L,1.9,0.3,DHEC
LCR-02F,8/27/2019,11:14:00 AM,mg/L,3.1,0.3,DHEC
CL-089F,8/13/2019,10:50:00 AM,mg/L,2.8,0.3,DHEC
