StationID,ActivityStartDate,ActivityStartTime/Time,Ammonia_units,Ammonia,depth_m,source
CW-222,1/22/2003,9:55:00 AM,mg/L,0.25,0.3,DHEC
CW-237,6/5/2003,12:15:00 PM,mg/L,0.085,0.3,DHEC
CW-080,4/10/2003,8:55:00 AM,mg/L,0.068,0.3,DHEC
RL-03458,6/30/2003,11:50:00 AM,mg/L,0.18,0.3,DHEC
CW-237,10/9/2003,12:15:00 PM,mg/L,0.052,0.3,DHEC
CW-222,3/31/2003,10:10:00 AM,mg/L,0.12,0.3,DHEC
RL-03336,1/7/2003,10:00:00 AM,mg/L,0.17,0.3,DHEC
CW-016,6/23/2003,2:55:00 PM,mg/L,0.096,0.3,DHEC
RL-03458,8/14/2003,12:00:00 PM,mg/L,0.052,0.3,DHEC
RL-03351,6/30/2003,11:20:00 AM,mg/L,0.18,0.3,DHEC
CW-206,9/4/2003,11:00:00 AM,mg/L,0.086,0.3,DHEC
CW-235,4/14/2003,2:40:00 PM,mg/L,0.11,0.3,DHEC
CW-231,10/29/2003,2:50:00 PM,mg/L,0.089,0.3,DHEC
CW-236,10/7/2003,10:35:00 AM,mg/L,0.1,0.3,DHEC
CW-225,4/15/2003,2:05:00 PM,mg/L,0.2,0.3,DHEC
CW-234,2/12/2003,12:30:00 PM,mg/L,0.13,0.3,DHEC
CW-233,10/7/2003,10:55:00 AM,mg/L,0.13,0.3,DHEC
RS-03511,4/1/2003,2:05:00 PM,mg/L,0.21,0.3,DHEC
CW-017,2/11/2003,11:00:00 AM,mg/L,0.08,0.3,DHEC
CW-234,6/4/2003,10:00:00 AM,mg/L,0.12,0.3,DHEC
CW-225,6/4/2003,10:30:00 AM,mg/L,0.081,0.3,DHEC
CW-234,12/17/2003,11:40:00 AM,mg/L,0.054,0.3,DHEC
RL-03351,4/30/2003,10:15:00 AM,mg/L,0.14,0.3,DHEC
CW-206,5/29/2003,10:00:00 AM,mg/L,0.092,0.3,DHEC
CW-236,6/2/2003,1:45:00 PM,mg/L,0.11,0.3,DHEC
CW-145,4/1/2003,10:45:00 AM,mg/L,0.23,0.3,DHEC
RL-03351,12/18/2003,11:30:00 AM,mg/L,0.1,0.3,DHEC
CW-225,2/12/2003,1:05:00 PM,mg/L,0.18,0.3,DHEC
RL-03332,12/18/2003,12:05:00 PM,mg/L,0.098,0.3,DHEC
CW-016,4/17/2003,11:55:00 AM,mg/L,0.076,0.3,DHEC
CW-250,7/9/2003,9:45:00 AM,mg/L,0.12,0.3,DHEC
CW-014,8/27/2003,1:55:00 PM,mg/L,0.11,0.3,DHEC
CW-234,4/14/2003,1:40:00 PM,mg/L,0.056,0.3,DHEC
CW-083,4/1/2003,11:00:00 AM,mg/L,0.21,0.3,DHEC
CW-016,2/20/2003,3:25:00 PM,mg/L,0.25,0.3,DHEC
CW-021,2/10/2003,10:50:00 AM,mg/L,0.15,0.3,DHEC
RL-03458,4/30/2003,10:50:00 AM,mg/L,0.066,0.3,DHEC
CW-225,8/26/2003,11:30:00 AM,mg/L,0.052,0.3,DHEC
RL-03332,6/30/2003,12:00:00 PM,mg/L,0.11,0.3,DHEC
RL-03353,10/29/2003,2:25:00 PM,mg/L,0.097,0.3,DHEC
CW-072,12/8/2003,12:15:00 PM,mg/L,0.079,0.3,DHEC
CW-079,6/5/2003,9:45:00 AM,mg/L,0.06,0.3,DHEC
RL-03332,10/29/2003,1:45:00 PM,mg/L,0.076,0.3,DHEC
CW-166,7/31/2003,10:00:00 AM,mg/L,0.064,0.3,DHEC
CW-036,4/1/2003,11:15:00 AM,mg/L,0.2,0.3,DHEC
CW-014,10/1/2003,11:45:00 AM,mg/L,0.061,0.3,DHEC
CW-036,12/11/2003,11:00:00 AM,mg/L,0.098,0.3,DHEC
CW-014,4/1/2003,1:30:00 PM,mg/L,0.22,0.3,DHEC
CW-080,8/5/2003,9:25:00 AM,mg/L,0.12,0.3,DHEC
CW-231,6/30/2003,10:15:00 AM,mg/L,0.12,0.3,DHEC
RL-03351,10/29/2003,12:50:00 PM,mg/L,0.084,0.3,DHEC
CW-145,2/11/2003,2:45:00 PM,mg/L,0.092,0.3,DHEC
CL-089,8/5/2003,10:10:00 AM,mg/L,0.12,0.3,DHEC
RL-03336,8/5/2003,10:35:00 AM,mg/L,0.084,0.3,DHEC
CW-206,1/2/2003,11:35:00 AM,mg/L,0.064,0.3,DHEC
RL-03353,4/17/2003,2:00:00 PM,mg/L,0.087,0.3,DHEC
CW-166,5/27/2003,9:30:00 AM,mg/L,0.1,0.3,DHEC
CL-089,1/7/2003,10:35:00 AM,mg/L,0.22,0.3,DHEC
CW-235,6/2/2003,2:00:00 PM,mg/L,0.084,0.3,DHEC
CW-041,4/17/2003,10:25:00 AM,mg/L,0.1,0.3,DHEC
CW-014,6/23/2004,2:39:00 PM,mg/L,0.14,0.3,DHEC
CW-036,11/9/2004,9:40:00 AM,mg/L,0.09,0.3,DHEC
CW-014,10/20/2004,11:40:00 AM,mg/L,0.12,0.3,DHEC
CW-238,6/10/2004,1:35:00 PM,mg/L,0.38,0.3,DHEC
CW-234,10/20/2004,1:13:00 PM,mg/L,0.084,0.3,DHEC
CW-016,6/10/2004,3:02:00 PM,mg/L,0.17,0.3,DHEC
CW-238,1/8/2004,10:30:00 AM,mg/L,0.074,0.3,DHEC
CW-206,5/27/2004,9:30:00 AM,mg/L,0.14,0.3,DHEC
CW-036,6/23/2004,3:07:00 PM,mg/L,0.13,0.3,DHEC
CW-235,9/2/2004,10:52:00 AM,mg/L,0.095,0.3,DHEC
CW-225,12/13/2004,11:10:00 AM,mg/L,0.12,0.3,DHEC
CW-238,9/16/2004,1:20:00 PM,mg/L,0.89,0.3,DHEC
CL-089,4/8/2004,9:50:00 AM,mg/L,0.083,0.3,DHEC
CW-041,9/2/2004,3:00:00 PM,mg/L,0.12,0.3,DHEC
RL-04375,6/17/2004,2:33:00 PM,mg/L,0.062,0.3,DHEC
CW-021,4/8/2004,12:35:00 PM,mg/L,0.06,0.3,DHEC
CW-235,4/28/2004,9:40:00 AM,mg/L,0.14,0.3,DHEC
CW-041,12/13/2004,2:00:00 PM,mg/L,0.079,0.3,DHEC
RL-04375,3/25/2004,3:15:00 PM,mg/L,0.082,0.3,DHEC
CW-036,7/14/2004,10:00:00 AM,mg/L,0.16,0.3,DHEC
CW-238,5/20/2004,12:55:00 PM,mg/L,0.18,0.3,DHEC
CW-250,7/22/2004,9:40:00 AM,mg/L,0.12,0.3,DHEC
CW-235,2/12/2004,3:30:00 PM,mg/L,0.08,0.3,DHEC
CW-072,5/12/2004,9:50:00 AM,mg/L,0.12,0.3,DHEC
CW-021,10/20/2004,11:45:00 AM,mg/L,0.13,0.3,DHEC
CW-231,8/26/2004,2:04:00 PM,mg/L,0.14,0.3,DHEC
RL-04379,5/18/2004,3:14:00 PM,mg/L,0.13,0.3,DHEC
CW-083,5/17/2004,3:32:00 PM,mg/L,0.21,0.3,DHEC
CW-238,3/2/2004,12:30:00 PM,mg/L,0.64,0.3,DHEC
CW-145,9/2/2004,3:20:00 PM,mg/L,0.12,0.3,DHEC
CW-057,12/9/2004,2:14:00 PM,mg/L,0.083,0.3,DHEC
CW-250,5/27/2004,9:05:00 AM,mg/L,0.16,0.3,DHEC
CW-080,11/4/2004,9:25:00 AM,mg/L,0.071,0.3,DHEC
CW-057,6/10/2004,2:29:00 PM,mg/L,0.19,0.3,DHEC
CW-014,9/2/2004,1:45:00 PM,mg/L,0.19,0.3,DHEC
CW-083,11/15/2004,2:06:00 PM,mg/L,0.16,0.3,DHEC
CW-057,1/21/2004,3:40:00 PM,mg/L,0.091,0.3,DHEC
CW-041,1/21/2004,2:35:00 PM,mg/L,0.056,0.3,DHEC
CW-238,8/5/2004,1:00:00 PM,mg/L,0.93,0.3,DHEC
CW-237,5/20/2004,12:05:00 PM,mg/L,0.19,0.3,DHEC
RL-04375,5/18/2004,3:38:00 PM,mg/L,0.14,0.3,DHEC
CW-057,11/4/2004,2:34:00 PM,mg/L,0.1,0.3,DHEC
CW-234,5/17/2004,10:56:00 AM,mg/L,0.19,0.3,DHEC
CW-231,12/16/2004,11:20:00 AM,mg/L,0.098,0.3,DHEC
CW-083,7/15/2004,2:34:00 PM,mg/L,0.23,0.3,DHEC
CW-145,4/15/2004,1:10:00 PM,mg/L,0.17,0.3,DHEC
CW-222,3/17/2004,11:00:00 AM,mg/L,0.14,0.3,DHEC
RL-04379,4/28/2004,2:59:00 PM,mg/L,0.12,0.3,DHEC
CW-083,8/18/2004,9:53:00 AM,mg/L,0.072,0.3,DHEC
CW-166,6/10/2004,9:55:00 AM,mg/L,0.12,0.3,DHEC
CW-072,8/12/2004,10:50:00 AM,mg/L,0.07,0.3,DHEC
CW-225,11/16/2004,1:15:00 PM,mg/L,0.08,0.3,DHEC
CW-036,12/9/2004,9:55:00 AM,mg/L,0.11,0.3,DHEC
CW-233,12/13/2004,11:27:00 AM,mg/L,0.065,0.3,DHEC
CW-206,12/9/2004,9:30:00 AM,mg/L,0.051,0.3,DHEC
CW-021,3/2/2004,12:05:00 PM,mg/L,0.084,0.3,DHEC
CW-145,8/18/2004,9:40:00 AM,mg/L,0.061,0.3,DHEC
RL-04379,7/29/2004,10:20:00 AM,mg/L,0.086,0.3,DHEC
CW-079,7/29/2004,10:20:00 AM,mg/L,0.15,0.3,DHEC
CW-237,10/20/2004,11:20:00 AM,mg/L,0.056,0.3,DHEC
CW-079,5/20/2004,10:30:00 AM,mg/L,0.17,0.3,DHEC
CW-166,10/20/2004,1:15:00 PM,mg/L,0.078,0.3,DHEC
CW-250,10/21/2004,9:30:00 AM,mg/L,0.066,0.3,DHEC
CW-016,4/8/2004,2:37:00 PM,mg/L,0.15,0.3,DHEC
CW-016,7/19/2004,3:09:00 PM,mg/L,0.15,0.3,DHEC
CW-014,8/17/2004,11:02:00 AM,mg/L,0.095,0.3,DHEC
CW-021,9/16/2004,12:55:00 PM,mg/L,0.058,0.3,DHEC
CW-036,2/10/2004,2:35:00 PM,mg/L,0.086,0.3,DHEC
CW-036,9/9/2004,10:00:00 AM,mg/L,0.19,0.3,DHEC
CW-237,1/8/2004,11:15:00 AM,mg/L,0.097,0.3,DHEC
CW-234,12/13/2004,10:30:00 AM,mg/L,0.069,0.3,DHEC
CL-089,7/29/2004,9:50:00 AM,mg/L,0.092,0.3,DHEC
CW-234,4/15/2004,10:10:00 AM,mg/L,0.11,0.3,DHEC
CW-250,6/24/2004,9:35:00 AM,mg/L,0.095,0.3,DHEC
CW-017,11/15/2004,12:39:00 PM,mg/L,0.22,0.3,DHEC
CW-080,7/29/2004,10:40:00 AM,mg/L,0.11,0.3,DHEC
CW-014,7/15/2004,1:40:00 PM,mg/L,0.34,0.3,DHEC
CW-017,10/20/2004,12:45:00 PM,mg/L,0.19,0.3,DHEC
CL-089,9/16/2004,11:20:00 AM,mg/L,0.088,0.3,DHEC
CW-041,5/27/2004,10:18:00 AM,mg/L,0.19,0.3,DHEC
CW-145,5/17/2004,3:52:00 PM,mg/L,0.2,0.3,DHEC
CW-057,5/27/2004,2:53:00 PM,mg/L,0.18,0.3,DHEC
CW-083,9/2/2004,2:30:00 PM,mg/L,0.14,0.3,DHEC
CW-233,10/20/2004,1:40:00 PM,mg/L,0.085,0.3,DHEC
CL-089,10/20/2004,10:00:00 AM,mg/L,0.15,0.3,DHEC
CW-079,6/10/2004,10:45:00 AM,mg/L,0.11,0.3,DHEC
CW-235,6/22/2004,8:38:00 AM,mg/L,0.15,0.3,DHEC
CW-222,5/27/2004,11:35:00 AM,mg/L,0.15,0.3,DHEC
CW-021,6/10/2004,1:10:00 PM,mg/L,0.18,0.3,DHEC
CW-016,9/2/2004,10:02:00 AM,mg/L,0.15,0.3,DHEC
CW-016,10/20/2004,12:59:00 PM,mg/L,0.091,0.3,DHEC
CW-016,5/27/2004,3:38:00 PM,mg/L,0.2,0.3,DHEC
RL-04379,3/25/2004,3:00:00 PM,mg/L,0.086,0.3,DHEC
CW-235,10/18/2004,1:35:00 PM,mg/L,0.22,0.3,DHEC
CW-017,12/16/2004,10:25:00 AM,mg/L,0.089,0.3,DHEC
CW-236,6/22/2004,3:17:00 PM,mg/L,0.094,0.3,DHEC
CW-072,9/9/2004,10:05:00 AM,mg/L,0.093,0.3,DHEC
CW-072,11/17/2004,10:05:00 AM,mg/L,0.12,0.3,DHEC
CW-016,11/15/2004,12:55:00 PM,mg/L,0.14,0.3,DHEC
CW-222,11/30/2004,11:30:00 AM,mg/L,0.051,0.3,DHEC
CW-041,3/10/2004,10:30:00 AM,mg/L,0.1,0.3,DHEC
CW-237,8/5/2004,12:10:00 PM,mg/L,0.064,0.3,DHEC
CW-166,7/29/2004,7:45:00 AM,mg/L,0.064,0.3,DHEC
CW-222,10/21/2004,10:40:00 AM,mg/L,0.14,0.3,DHEC
CW-079,10/20/2004,10:25:00 AM,mg/L,0.059,0.3,DHEC
CW-145,12/13/2004,2:30:00 PM,mg/L,0.088,0.3,DHEC
CW-036,5/17/2004,2:51:00 PM,mg/L,0.19,0.3,DHEC
CW-206,7/22/2004,10:05:00 AM,mg/L,0.088,0.3,DHEC
CW-250,4/22/2004,9:15:00 AM,mg/L,0.16,0.3,DHEC
CW-231,9/15/2004,1:55:00 PM,mg/L,0.14,0.3,DHEC
CW-041,11/15/2004,2:30:00 PM,mg/L,0.23,0.3,DHEC
CL-089,5/20/2004,10:55:00 AM,mg/L,0.096,0.3,DHEC
CW-233,9/20/2004,12:06:00 PM,mg/L,0.068,0.3,DHEC
RL-04375,4/28/2004,3:18:00 PM,mg/L,0.064,0.3,DHEC
CW-079,8/5/2004,10:50:00 AM,mg/L,0.11,0.3,DHEC
CW-083,6/21/2004,1:00:00 PM,mg/L,0.2,0.3,DHEC
CW-017,6/22/2004,9:09:00 AM,mg/L,0.29,0.3,DHEC
CW-238,12/2/2004,12:50:00 PM,mg/L,0.05,0.3,DHEC
CW-231,7/29/2004,9:38:00 AM,mg/L,0.12,0.3,DHEC
RL-04379,9/15/2004,2:39:00 PM,mg/L,0.16,0.3,DHEC
CW-014,11/16/2004,2:00:00 PM,mg/L,0.094,0.3,DHEC
CW-234,2/11/2004,2:30:00 PM,mg/L,0.054,0.3,DHEC
CW-057,9/20/2004,10:00:00 AM,mg/L,0.15,0.3,DHEC
CW-017,9/2/2004,10:25:00 AM,mg/L,0.12,0.3,DHEC
CW-036,4/15/2004,12:25:00 PM,mg/L,0.21,0.3,DHEC
CW-225,4/15/2004,10:30:00 AM,mg/L,0.12,0.3,DHEC
CW-080,9/16/2004,10:20:00 AM,mg/L,0.089,0.3,DHEC
CW-238,7/29/2004,8:15:00 AM,mg/L,0.93,0.3,DHEC
CW-206,6/24/2004,10:05:00 AM,mg/L,0.1,0.3,DHEC
CW-236,4/28/2004,9:55:00 AM,mg/L,0.097,0.3,DHEC
CL-089,3/2/2004,9:40:00 AM,mg/L,0.13,0.3,DHEC
RL-04379,11/9/2004,2:24:00 PM,mg/L,0.16,0.3,DHEC
CW-237,7/29/2004,9:00:00 AM,mg/L,0.075,0.3,DHEC
CW-236,5/26/2004,3:42:00 PM,mg/L,0.15,0.3,DHEC
RL-04375,11/9/2004,2:45:00 PM,mg/L,0.12,0.3,DHEC
CW-083,2/10/2004,2:55:00 PM,mg/L,0.054,0.3,DHEC
CL-089,6/10/2004,11:15:00 AM,mg/L,0.096,0.3,DHEC
CW-236,11/16/2004,11:43:00 AM,mg/L,0.066,0.3,DHEC
RL-04375,12/16/2004,1:00:00 PM,mg/L,0.1,0.3,DHEC
CW-083,12/13/2004,1:42:00 PM,mg/L,0.14,0.3,DHEC
CW-080,6/10/2004,10:25:00 AM,mg/L,0.15,0.3,DHEC
CW-231,10/18/2004,1:55:00 PM,mg/L,0.24,0.3,DHEC
CW-166,11/4/2004,9:05:00 AM,mg/L,0.087,0.3,DHEC
CW-206,4/22/2004,9:40:00 AM,mg/L,0.19,0.3,DHEC
CW-250,3/17/2004,9:25:00 AM,mg/L,0.1,0.3,DHEC
CW-231,3/25/2004,2:00:00 PM,mg/L,0.13,0.3,DHEC
CW-021,11/4/2004,11:55:00 AM,mg/L,0.062,0.3,DHEC
CW-014,4/15/2004,10:55:00 AM,mg/L,0.13,0.3,DHEC
CW-041,10/20/2004,2:45:00 PM,mg/L,0.097,0.3,DHEC
CW-206,3/17/2004,9:55:00 AM,mg/L,0.14,0.3,DHEC
CW-080,8/5/2004,10:25:00 AM,mg/L,0.09,0.3,DHEC
CW-016,12/13/2004,10:30:00 AM,mg/L,0.093,0.3,DHEC
CW-080,12/2/2004,9:30:00 AM,mg/L,0.36,0.3,DHEC
RL-04379,10/18/2004,2:27:00 PM,mg/L,0.093,0.3,DHEC
CW-021,8/5/2004,12:40:00 PM,mg/L,0.11,0.3,DHEC
CL-089,12/2/2004,10:20:00 AM,mg/L,0.058,0.3,DHEC
CW-206,8/12/2004,10:25:00 AM,mg/L,0.065,0.3,DHEC
RL-04379,6/17/2004,2:19:00 PM,mg/L,0.061,0.3,DHEC
CW-080,10/20/2004,10:45:00 AM,mg/L,0.071,0.3,DHEC
CW-016,3/10/2004,4:00:00 PM,mg/L,0.15,0.3,DHEC
CW-231,11/18/2004,10:08:00 AM,mg/L,0.3,0.3,DHEC
RL-04379,8/26/2004,2:46:00 PM,mg/L,0.11,0.3,DHEC
CW-233,5/26/2004,3:16:00 PM,mg/L,0.18,0.3,DHEC
CW-236,12/13/2004,11:02:00 AM,mg/L,0.07,0.3,DHEC
CW-250,8/12/2004,10:00:00 AM,mg/L,0.12,0.3,DHEC
CW-057,3/10/2004,4:30:00 PM,mg/L,0.16,0.3,DHEC
CW-072,7/29/2004,10:50:00 AM,mg/L,0.077,0.3,DHEC
CW-145,6/21/2004,1:33:00 PM,mg/L,0.12,0.3,DHEC
CW-166,3/2/2004,1:10:00 PM,mg/L,0.076,0.3,DHEC
CW-237,3/2/2004,11:10:00 AM,mg/L,0.068,0.3,DHEC
CW-236,7/15/2004,10:08:00 AM,mg/L,0.21,0.3,DHEC
CW-231,4/28/2004,2:09:00 PM,mg/L,0.21,0.3,DHEC
CW-057,4/8/2004,3:15:00 PM,mg/L,0.097,0.3,DHEC
CW-237,4/8/2004,12:00:00 PM,mg/L,0.091,0.3,DHEC
CW-079,4/8/2004,11:00:00 AM,mg/L,0.14,0.3,DHEC
CW-225,6/23/2004,10:42:00 AM,mg/L,0.097,0.3,DHEC
CW-233,11/16/2004,12:05:00 PM,mg/L,0.067,0.3,DHEC
CW-233,7/15/2004,10:30:00 AM,mg/L,0.23,0.3,DHEC
CW-017,4/15/2004,9:30:00 AM,mg/L,0.13,0.3,DHEC
CW-235,5/26/2004,4:21:00 PM,mg/L,0.18,0.3,DHEC
RL-04375,9/15/2004,2:50:00 PM,mg/L,0.12,0.3,DHEC
CW-236,10/18/2004,12:55:00 PM,mg/L,0.072,0.3,DHEC
CW-225,10/20/2004,12:17:00 PM,mg/L,0.087,0.3,DHEC
CW-222,8/12/2004,11:30:00 AM,mg/L,0.069,0.3,DHEC
CW-057,8/10/2004,1:21:00 PM,mg/L,0.073,0.3,DHEC
CW-041,4/8/2004,10:00:00 AM,mg/L,0.13,0.3,DHEC
CW-236,9/20/2004,11:43:00 AM,mg/L,0.11,0.3,DHEC
CW-145,2/10/2004,3:10:00 PM,mg/L,0.094,0.3,DHEC
CW-072,4/8/2004,11:15:00 AM,mg/L,0.087,0.3,DHEC
CW-231,5/18/2004,2:24:00 PM,mg/L,0.26,0.3,DHEC
CW-145,10/20/2004,3:05:00 PM,mg/L,0.081,0.3,DHEC
RL-04379,12/16/2004,12:23:00 PM,mg/L,0.061,0.3,DHEC
CW-222,6/24/2004,11:35:00 AM,mg/L,0.085,0.3,DHEC
CW-080,4/8/2004,11:30:00 AM,mg/L,0.11,0.3,DHEC
CW-238,4/8/2004,1:05:00 PM,mg/L,0.11,0.3,DHEC
CW-083,4/15/2004,12:45:00 PM,mg/L,0.17,0.3,DHEC
CW-041,7/15/2004,2:54:00 PM,mg/L,0.13,0.3,DHEC
CW-017,5/17/2004,4:35:00 PM,mg/L,0.32,0.3,DHEC
CW-233,4/28/2004,10:15:00 AM,mg/L,0.14,0.3,DHEC
CW-021,7/29/2004,8:35:00 AM,mg/L,0.14,0.3,DHEC
CW-083,10/20/2004,2:20:00 PM,mg/L,0.11,0.3,DHEC
CW-231,6/17/2004,1:44:00 PM,mg/L,0.13,0.3,DHEC
CW-234,7/15/2004,10:55:00 AM,mg/L,0.19,0.3,DHEC
CW-166,4/8/2004,1:50:00 PM,mg/L,0.084,0.3,DHEC
CW-080,5/20/2004,10:10:00 AM,mg/L,0.18,0.3,DHEC
CW-225,9/2/2004,12:03:00 PM,mg/L,0.13,0.3,DHEC
CW-234,11/16/2004,12:30:00 PM,mg/L,0.1,0.3,DHEC
CW-237,6/10/2004,12:40:00 PM,mg/L,0.12,0.3,DHEC
CW-166,5/20/2004,9:40:00 AM,mg/L,0.16,0.3,DHEC
CW-057,7/19/2004,2:28:00 PM,mg/L,0.24,0.3,DHEC
RL-04375,10/18/2004,2:46:00 PM,mg/L,0.099,0.3,DHEC
CW-225,2/11/2004,1:55:00 PM,mg/L,0.17,0.3,DHEC
CW-079,3/2/2004,10:15:00 AM,mg/L,0.051,0.3,DHEC
CW-014,12/13/2004,12:00:00 PM,mg/L,0.078,0.3,DHEC
CW-225,7/15/2004,11:51:00 AM,mg/L,0.19,0.3,DHEC
CW-080,3/2/2004,10:45:00 AM,mg/L,0.083,0.3,DHEC
RL-04375,8/26/2004,3:11:00 PM,mg/L,0.067,0.3,DHEC
CW-225,5/17/2004,11:41:00 AM,mg/L,0.18,0.3,DHEC
CW-021,5/20/2004,12:35:00 PM,mg/L,0.2,0.3,DHEC
CW-238,10/20/2004,12:05:00 PM,mg/L,0.085,0.3,DHEC
CW-041,6/21/2004,1:14:00 PM,mg/L,0.097,0.3,DHEC
CW-222,12/9/2004,10:30:00 AM,mg/L,0.075,0.3,DHEC
CW-222,4/22/2004,10:50:00 AM,mg/L,0.22,0.3,DHEC
CW-206,10/21/2004,9:50:00 AM,mg/L,0.15,0.3,DHEC
CW-235,12/16/2004,10:46:00 AM,mg/L,0.062,0.3,DHEC
CW-233,6/22/2004,2:57:00 PM,mg/L,0.1,0.3,DHEC
CW-235,11/18/2004,10:53:00 AM,mg/L,0.13,0.3,DHEC
CW-017,8/19/2004,9:35:00 AM,mg/L,0.055,0.3,DHEC
CW-145,7/15/2004,3:15:00 PM,mg/L,0.17,0.3,DHEC
CW-145,11/15/2004,2:45:00 PM,mg/L,0.14,0.3,DHEC
CW-057,10/21/2004,2:26:00 PM,mg/L,0.052,0.3,DHEC
CW-234,9/2/2004,11:20:00 AM,mg/L,0.081,0.3,DHEC
CW-014,5/17/2004,1:15:00 PM,mg/L,0.19,0.3,DHEC
CW-234,6/22/2004,10:10:00 AM,mg/L,0.12,0.3,DHEC
CW-231,1/11/2005,11:23:00 AM,mg/L,0.18,0.3,DHEC
CW-072,7/5/2005,10:10:00 AM,mg/L,0.17,0.3,DHEC
CW-064,12/21/2005,1:30:00 PM,mg/L,2.4,0.3,DHEC
CW-166,12/7/2005,9:50:00 AM,mg/L,0.14,0.3,DHEC
CW-083,2/8/2005,10:50:00 AM,mg/L,1.2,0.3,DHEC
CL-089,5/26/2005,10:50:00 AM,mg/L,0.11,0.3,DHEC
CW-036,1/31/2005,10:10:00 AM,mg/L,0.14,0.3,DHEC
CW-036,2/10/2005,10:25:00 AM,mg/L,0.11,0.3,DHEC
CW-080,6/30/2005,9:40:00 AM,mg/L,0.11,0.3,DHEC
CW-233,4/21/2005,2:33:00 PM,mg/L,0.12,0.3,DHEC
CW-235,2/7/2005,10:22:00 AM,mg/L,0.066,0.3,DHEC
CW-079,10/6/2005,11:00:00 AM,mg/L,0.086,0.3,DHEC
CW-080,2/3/2005,10:10:00 AM,mg/L,0.45,0.3,DHEC
CW-235,12/7/2005,1:23:00 PM,mg/L,0.19,0.3,DHEC
RL-05416,11/3/2005,2:47:00 PM,mg/L,0.38,0.3,DHEC
CW-014,10/27/2005,11:12:00 AM,mg/L,0.24,0.3,DHEC
CW-145,6/9/2005,10:50:00 AM,mg/L,0.082,0.3,DHEC
CW-021,3/30/2005,11:40:00 AM,mg/L,0.33,0.3,DHEC
CW-237,2/3/2005,12:20:00 PM,mg/L,0.14,0.3,DHEC
CW-016,10/31/2005,12:00:00 PM,mg/L,0.18,0.3,DHEC
CW-145,5/26/2005,10:15:00 AM,mg/L,0.071,0.3,DHEC
CW-016,9/22/2005,11:13:00 AM,mg/L,0.14,0.3,DHEC
CW-222,6/28/2005,11:25:00 AM,mg/L,0.093,0.3,DHEC
RL-05416,12/1/2005,2:10:00 PM,mg/L,0.32,0.3,DHEC
RL-05414,3/14/2005,10:01:00 AM,mg/L,0.29,0.3,DHEC
RL-05414,4/20/2005,12:51:00 PM,mg/L,0.12,0.3,DHEC
RL-05414,8/11/2005,10:51:00 AM,mg/L,0.11,0.3,DHEC
CW-233,8/16/2005,11:09:00 AM,mg/L,0.31,0.3,DHEC
CW-057,4/26/2005,11:46:00 AM,mg/L,0.14,0.3,DHEC
RL-05391,6/21/2005,2:09:00 PM,mg/L,0.063,0.3,DHEC
CW-225,6/14/2005,2:25:00 PM,mg/L,0.12,0.3,DHEC
CW-234,10/31/2005,11:37:00 AM,mg/L,0.15,0.3,DHEC
CW-233,1/31/2005,1:49:00 PM,mg/L,0.29,0.3,DHEC
RL-05391,1/27/2005,3:32:00 PM,mg/L,0.29,0.3,DHEC
CW-222,2/24/2005,11:25:00 AM,mg/L,0.39,0.3,DHEC
CW-233,3/9/2005,2:10:00 PM,mg/L,0.28,0.3,DHEC
CW-234,9/22/2005,12:18:00 PM,mg/L,0.13,0.3,DHEC
CW-237,9/29/2005,11:20:00 AM,mg/L,0.59,0.3,DHEC
CW-235,11/15/2005,1:23:00 PM,mg/L,0.15,0.3,DHEC
CW-079,3/30/2005,9:35:00 AM,mg/L,0.18,0.3,DHEC
RS-05403,6/7/2005,9:30:00 AM,mg/L,0.12,0.3,DHEC
CW-206,3/17/2005,9:30:00 AM,mg/L,0.072,0.3,DHEC
CW-072,4/25/2005,10:30:00 AM,mg/L,0.13,0.3,DHEC
CW-016,12/7/2005,10:06:00 AM,mg/L,0.21,0.3,DHEC
CW-036,12/7/2005,11:31:00 AM,mg/L,0.28,0.3,DHEC
CW-072,1/19/2005,11:45:00 AM,mg/L,0.13,0.3,DHEC
CW-250,6/28/2005,9:40:00 AM,mg/L,0.087,0.3,DHEC
CW-083,8/15/2005,11:07:00 AM,mg/L,0.14,0.3,DHEC
CW-206,4/21/2005,9:40:00 AM,mg/L,0.13,0.3,DHEC
CW-080,9/29/2005,9:45:00 AM,mg/L,0.16,0.3,DHEC
CL-089,8/30/2005,10:20:00 AM,mg/L,0.17,0.3,DHEC
CW-225,11/9/2005,2:30:00 PM,mg/L,0.16,0.3,DHEC
CW-083,10/27/2005,12:14:00 PM,mg/L,0.2,0.3,DHEC
CW-072,6/7/2005,9:20:00 AM,mg/L,0.053,0.3,DHEC
CW-233,9/19/2005,12:45:00 PM,mg/L,0.14,0.3,DHEC
CW-231,11/3/2005,1:53:00 PM,mg/L,0.42,0.3,DHEC
RL-05416,4/20/2005,2:37:00 PM,mg/L,0.1,0.3,DHEC
CW-021,6/30/2005,12:15:00 PM,mg/L,0.12,0.3,DHEC
CW-016,1/26/2005,9:26:00 AM,mg/L,0.29,0.3,DHEC
CW-082,6/30/2005,12:50:00 PM,mg/L,0.14,0.3,DHEC
RL-05391,8/11/2005,11:50:00 AM,mg/L,0.18,0.3,DHEC
CW-231,7/27/2005,8:23:00 AM,mg/L,0.15,0.3,DHEC
